group,mutants,killed_mutants,unique_target_tests,unique_failing_tests,unique_error_tests,kill_events,source_mode,wide_csv,long_csv
batch05__Jsoup_1__canContain__jsoup_1f_canContain_line67,7,3,128,16,0,17,test_results.csv,harness/reports/java_llm/kill_matrices/batch05__Jsoup_1__canContain__jsoup_1f_canContain_line67_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch05__Jsoup_1__canContain__jsoup_1f_canContain_line67_kill_matrix_long.csv
batch05__Jsoup_20__resetInsertionMode__jsoup_20f_resetInsertionMode_line351,1,1,52,43,0,43,test_results.csv,harness/reports/java_llm/kill_matrices/batch05__Jsoup_20__resetInsertionMode__jsoup_20f_resetInsertionMode_line351_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch05__Jsoup_20__resetInsertionMode__jsoup_20f_resetInsertionMode_line351_kill_matrix_long.csv
batch05__Jsoup_28__consumeCharacterReference__jsoup_28f_consumeCharacterReference_line100,8,3,29,16,0,19,test_results.csv,harness/reports/java_llm/kill_matrices/batch05__Jsoup_28__consumeCharacterReference__jsoup_28f_consumeCharacterReference_line100_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch05__Jsoup_28__consumeCharacterReference__jsoup_28f_consumeCharacterReference_line100_kill_matrix_long.csv
batch05__Jsoup_33__cssNthChild__jsoup_33f_cssNthChild_line277,8,2,8,4,0,4,test_results.csv,harness/reports/java_llm/kill_matrices/batch05__Jsoup_33__cssNthChild__jsoup_33f_cssNthChild_line277_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch05__Jsoup_33__cssNthChild__jsoup_33f_cssNthChild_line277_kill_matrix_long.csv
batch05__Jsoup_66__filter__jsoup_66f_filter_line81,8,5,8,8,0,26,test_results.csv,harness/reports/java_llm/kill_matrices/batch05__Jsoup_66__filter__jsoup_66f_filter_line81_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch05__Jsoup_66__filter__jsoup_66f_filter_line81_kill_matrix_long.csv
batch05__Jsoup_67__parseInputStream__jsoup_67f_parseInputStream_line92,7,3,38,9,0,11,test_results.csv,harness/reports/java_llm/kill_matrices/batch05__Jsoup_67__parseInputStream__jsoup_67f_parseInputStream_line92_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch05__Jsoup_67__parseInputStream__jsoup_67f_parseInputStream_line92_kill_matrix_long.csv
batch05__JxPath_1__computeContextDependent__jxpath_1f_computeContextDependent_line142,8,1,1,1,0,1,test_results.csv,harness/reports/java_llm/kill_matrices/batch05__JxPath_1__computeContextDependent__jxpath_1f_computeContextDependent_line142_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch05__JxPath_1__computeContextDependent__jxpath_1f_computeContextDependent_line142_kill_matrix_long.csv
batch05__JxPath_1__computeValue__jxpath_1f_computeValue_line212,8,2,9,3,0,3,test_results.csv,harness/reports/java_llm/kill_matrices/batch05__JxPath_1__computeValue__jxpath_1f_computeValue_line212_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch05__JxPath_1__computeValue__jxpath_1f_computeValue_line212_kill_matrix_long.csv
batch05__JxPath_1__jjMoveStringLiteralDfa0_0__jxpath_1f_jjMoveStringLiteralDfa0_0_line402,8,8,136,127,0,228,test_results.csv,harness/reports/java_llm/kill_matrices/batch05__JxPath_1__jjMoveStringLiteralDfa0_0__jxpath_1f_jjMoveStringLiteralDfa0_0_line402_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch05__JxPath_1__jjMoveStringLiteralDfa0_0__jxpath_1f_jjMoveStringLiteralDfa0_0_line402_kill_matrix_long.csv
batch05__JxPath_1__jjMoveStringLiteralDfa1_0__jxpath_1f_jjMoveStringLiteralDfa1_0_line480,8,6,127,79,0,93,test_results.csv,harness/reports/java_llm/kill_matrices/batch05__JxPath_1__jjMoveStringLiteralDfa1_0__jxpath_1f_jjMoveStringLiteralDfa1_0_line480_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch05__JxPath_1__jjMoveStringLiteralDfa1_0__jxpath_1f_jjMoveStringLiteralDfa1_0_line480_kill_matrix_long.csv
batch05__JxPath_1__jjMoveStringLiteralDfa2_0__jxpath_1f_jjMoveStringLiteralDfa2_0_line536,8,5,117,23,0,33,test_results.csv,harness/reports/java_llm/kill_matrices/batch05__JxPath_1__jjMoveStringLiteralDfa2_0__jxpath_1f_jjMoveStringLiteralDfa2_0_line536_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch05__JxPath_1__jjMoveStringLiteralDfa2_0__jxpath_1f_jjMoveStringLiteralDfa2_0_line536_kill_matrix_long.csv
batch05__JxPath_1__jjMoveStringLiteralDfa3_0__jxpath_1f_jjMoveStringLiteralDfa3_0_line598,8,4,88,43,0,48,test_results.csv,harness/reports/java_llm/kill_matrices/batch05__JxPath_1__jjMoveStringLiteralDfa3_0__jxpath_1f_jjMoveStringLiteralDfa3_0_line598_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch05__JxPath_1__jjMoveStringLiteralDfa3_0__jxpath_1f_jjMoveStringLiteralDfa3_0_line598_kill_matrix_long.csv
batch05__JxPath_1__jj_3R_129__jxpath_1f_jj_3R_129_line2567,7,0,47,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch05__JxPath_1__jj_3R_129__jxpath_1f_jj_3R_129_line2567_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch05__JxPath_1__jj_3R_129__jxpath_1f_jj_3R_129_line2567_kill_matrix_long.csv
batch05__JxPath_1__jj_3R_18__jxpath_1f_jj_3R_18_line1897,6,2,88,11,0,12,test_results.csv,harness/reports/java_llm/kill_matrices/batch05__JxPath_1__jj_3R_18__jxpath_1f_jj_3R_18_line1897_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch05__JxPath_1__jj_3R_18__jxpath_1f_jj_3R_18_line1897_kill_matrix_long.csv
batch05__JxPath_1__jj_3R_19__jxpath_1f_jj_3R_19_line3419,8,1,136,75,0,75,test_results.csv,harness/reports/java_llm/kill_matrices/batch05__JxPath_1__jj_3R_19__jxpath_1f_jj_3R_19_line3419_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch05__JxPath_1__jj_3R_19__jxpath_1f_jj_3R_19_line3419_kill_matrix_long.csv
batch05__JxPath_6__canConvert__jxpath_6f_canConvert_line51,6,3,20,13,0,14,test_results.csv,harness/reports/java_llm/kill_matrices/batch05__JxPath_6__canConvert__jxpath_6f_canConvert_line51_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch05__JxPath_6__canConvert__jxpath_6f_canConvert_line51_kill_matrix_long.csv
batch05__Lang_1__binaryBeMsb0ToHexDigit__lang_1f_binaryBeMsb0ToHexDigit_line511,8,8,2,2,0,13,test_results.csv,harness/reports/java_llm/kill_matrices/batch05__Lang_1__binaryBeMsb0ToHexDigit__lang_1f_binaryBeMsb0ToHexDigit_line511_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch05__Lang_1__binaryBeMsb0ToHexDigit__lang_1f_binaryBeMsb0ToHexDigit_line511_kill_matrix_long.csv
batch05__Lang_1__binaryToHexDigitMsb0_4bits__lang_1f_binaryToHexDigitMsb0_4bits_line403,8,4,2,2,0,8,test_results.csv,harness/reports/java_llm/kill_matrices/batch05__Lang_1__binaryToHexDigitMsb0_4bits__lang_1f_binaryToHexDigitMsb0_4bits_line403_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch05__Lang_1__binaryToHexDigitMsb0_4bits__lang_1f_binaryToHexDigitMsb0_4bits_line403_kill_matrix_long.csv
batch05__Lang_1__binaryToHexDigit__lang_1f_binaryToHexDigit_line300,7,7,2,2,0,12,test_results.csv,harness/reports/java_llm/kill_matrices/batch05__Lang_1__binaryToHexDigit__lang_1f_binaryToHexDigit_line300_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch05__Lang_1__binaryToHexDigit__lang_1f_binaryToHexDigit_line300_kill_matrix_long.csv
batch05__Lang_1__format__lang_1f_format_line414,6,2,15,15,0,17,test_results.csv,harness/reports/java_llm/kill_matrices/batch05__Lang_1__format__lang_1f_format_line414_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch05__Lang_1__format__lang_1f_format_line414_kill_matrix_long.csv
batch05__Lang_1__hexDigitMsb0ToBinary__lang_1f_hexDigitMsb0ToBinary_line220,7,7,1,1,0,7,test_results.csv,harness/reports/java_llm/kill_matrices/batch05__Lang_1__hexDigitMsb0ToBinary__lang_1f_hexDigitMsb0ToBinary_line220_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch05__Lang_1__hexDigitMsb0ToBinary__lang_1f_hexDigitMsb0ToBinary_line220_kill_matrix_long.csv
batch05__Lang_36__appendInternal__lang_36f_appendInternal_line454,6,5,111,95,0,167,test_results.csv,harness/reports/java_llm/kill_matrices/batch05__Lang_36__appendInternal__lang_36f_appendInternal_line454_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch05__Lang_36__appendInternal__lang_36f_appendInternal_line454_kill_matrix_long.csv
batch05__Lang_36__append__lang_36f_append_line367,7,6,45,40,0,57,test_results.csv,harness/reports/java_llm/kill_matrices/batch05__Lang_36__append__lang_36f_append_line367_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch05__Lang_36__append__lang_36f_append_line367_kill_matrix_long.csv
batch05__Lang_37__append__lang_37f_append_line441,6,5,29,18,0,19,test_results.csv,harness/reports/java_llm/kill_matrices/batch05__Lang_37__append__lang_37f_append_line441_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch05__Lang_37__append__lang_37f_append_line441_kill_matrix_long.csv
batch05__Lang_40__random__lang_40f_random_line225,8,6,3,3,0,6,test_results.csv,harness/reports/java_llm/kill_matrices/batch05__Lang_40__random__lang_40f_random_line225_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch05__Lang_40__random__lang_40f_random_line225_kill_matrix_long.csv
batch05__Lang_5__isNumber__lang_5f_isNumber_line1310,7,3,1,1,0,3,test_results.csv,harness/reports/java_llm/kill_matrices/batch05__Lang_5__isNumber__lang_5f_isNumber_line1310_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch05__Lang_5__isNumber__lang_5f_isNumber_line1310_kill_matrix_long.csv
batch05__Lang_60__format__lang_60f_format_line373,1,1,11,4,0,4,test_results.csv,harness/reports/java_llm/kill_matrices/batch05__Lang_60__format__lang_60f_format_line373_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch05__Lang_60__format__lang_60f_format_line373_kill_matrix_long.csv
batch05__Lang_64__append__lang_64f_append_line403,8,6,29,29,0,125,test_results.csv,harness/reports/java_llm/kill_matrices/batch05__Lang_64__append__lang_64f_append_line403_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch05__Lang_64__append__lang_64f_append_line403_kill_matrix_long.csv
batch05__Math_15__insertEdges__math_15f_insertEdges_line232,7,1,3,3,0,3,test_results.csv,harness/reports/java_llm/kill_matrices/batch05__Math_15__insertEdges__math_15f_insertEdges_line232_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch05__Math_15__insertEdges__math_15f_insertEdges_line232_kill_matrix_long.csv
batch05__Math_23__copy__math_23f_copy_line668,7,3,3,2,0,5,test_results.csv,harness/reports/java_llm/kill_matrices/batch05__Math_23__copy__math_23f_copy_line668_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch05__Math_23__copy__math_23f_copy_line668_kill_matrix_long.csv
batch05__Math_36__compareTo__math_36f_compareTo_line247,6,2,18,17,0,25,test_results.csv,harness/reports/java_llm/kill_matrices/batch05__Math_36__compareTo__math_36f_compareTo_line247_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch05__Math_36__compareTo__math_36f_compareTo_line247_kill_matrix_long.csv
batch05__Math_36__recurseSides__math_36f_recurseSides_line436,8,7,22,22,0,83,test_results.csv,harness/reports/java_llm/kill_matrices/batch05__Math_36__recurseSides__math_36f_recurseSides_line436_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch05__Math_36__recurseSides__math_36f_recurseSides_line436_kill_matrix_long.csv
batch05__Math_43__regress__math_43f_regress_line759,8,3,1,1,0,3,test_results.csv,harness/reports/java_llm/kill_matrices/batch05__Math_43__regress__math_43f_regress_line759_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch05__Math_43__regress__math_43f_regress_line759_kill_matrix_long.csv
batch05__Math_45__scalb__math_45f_scalb_line3036,7,4,42,1,0,4,test_results.csv,harness/reports/java_llm/kill_matrices/batch05__Math_45__scalb__math_45f_scalb_line3036_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch05__Math_45__scalb__math_45f_scalb_line3036_kill_matrix_long.csv
batch05__Math_55__round__math_55f_round_line1330,8,8,62,16,0,41,test_results.csv,harness/reports/java_llm/kill_matrices/batch05__Math_55__round__math_55f_round_line1330_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch05__Math_55__round__math_55f_round_line1330_kill_matrix_long.csv
batch05__Math_79__evaluateStep__math_79f_evaluateStep_line166,6,2,87,41,0,48,test_results.csv,harness/reports/java_llm/kill_matrices/batch05__Math_79__evaluateStep__math_79f_evaluateStep_line166_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch05__Math_79__evaluateStep__math_79f_evaluateStep_line166_kill_matrix_long.csv
batch05__Math_82__roundUnscaled__math_82f_roundUnscaled_line1074,7,5,1,1,0,5,test_results.csv,harness/reports/java_llm/kill_matrices/batch05__Math_82__roundUnscaled__math_82f_roundUnscaled_line1074_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch05__Math_82__roundUnscaled__math_82f_roundUnscaled_line1074_kill_matrix_long.csv
batch05__Math_85__dqd__math_85f_dqd_line1318,7,2,15,13,0,26,test_results.csv,harness/reports/java_llm/kill_matrices/batch05__Math_85__dqd__math_85f_dqd_line1318_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch05__Math_85__dqd__math_85f_dqd_line1318_kill_matrix_long.csv
batch05__Math_92__localMin__math_92f_localMin_line103,7,3,3,3,0,9,test_results.csv,harness/reports/java_llm/kill_matrices/batch05__Math_92__localMin__math_92f_localMin_line103_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch05__Math_92__localMin__math_92f_localMin_line103_kill_matrix_long.csv
batch05__Mockito_1__appendConstant__mockito_1f_appendConstant_line136,8,0,1,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch05__Mockito_1__appendConstant__mockito_1f_appendConstant_line136_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch05__Mockito_1__appendConstant__mockito_1f_appendConstant_line136_kill_matrix_long.csv
batch05__Mockito_1__append__mockito_1f_append_line332,7,5,36,33,0,78,test_results.csv,harness/reports/java_llm/kill_matrices/batch05__Mockito_1__append__mockito_1f_append_line332_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch05__Mockito_1__append__mockito_1f_append_line332_kill_matrix_long.csv
batch05__Mockito_1__binaryOperation__mockito_1f_binaryOperation_line224,7,0,1,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch05__Mockito_1__binaryOperation__mockito_1f_binaryOperation_line224_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch05__Mockito_1__binaryOperation__mockito_1f_binaryOperation_line224_kill_matrix_long.csv
batch05__Mockito_1__cast_numeric__mockito_1f_cast_numeric_line252,6,0,1,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch05__Mockito_1__cast_numeric__mockito_1f_cast_numeric_line252_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch05__Mockito_1__cast_numeric__mockito_1f_cast_numeric_line252_kill_matrix_long.csv
batch05__Mockito_1__merge__mockito_1f_merge_line1340,8,0,1,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch05__Mockito_1__merge__mockito_1f_merge_line1340_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch05__Mockito_1__merge__mockito_1f_merge_line1340_kill_matrix_long.csv
batch05__Mockito_1__newOperation__mockito_1f_newOperation_line79,7,0,1,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch05__Mockito_1__newOperation__mockito_1f_newOperation_line79_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch05__Mockito_1__newOperation__mockito_1f_newOperation_line79_kill_matrix_long.csv
batch05__Mockito_1__parseType__mockito_1f_parseType_line140,6,0,1,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch05__Mockito_1__parseType__mockito_1f_parseType_line140_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch05__Mockito_1__parseType__mockito_1f_parseType_line140_kill_matrix_long.csv
batch05__Mockito_1__unaryOperation__mockito_1f_unaryOperation_line136,8,0,1,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch05__Mockito_1__unaryOperation__mockito_1f_unaryOperation_line136_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch05__Mockito_1__unaryOperation__mockito_1f_unaryOperation_line136_kill_matrix_long.csv
batch05__Mockito_1__visitJumpInsn__mockito_1f_visitJumpInsn_line856,7,0,1,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch05__Mockito_1__visitJumpInsn__mockito_1f_visitJumpInsn_line856_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch05__Mockito_1__visitJumpInsn__mockito_1f_visitJumpInsn_line856_kill_matrix_long.csv
batch05__Mockito_25__returnValueFor__mockito_25f_returnValueFor_line70,7,5,540,313,0,318,test_results.csv,harness/reports/java_llm/kill_matrices/batch05__Mockito_25__returnValueFor__mockito_25f_returnValueFor_line70_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch05__Mockito_25__returnValueFor__mockito_25f_returnValueFor_line70_kill_matrix_long.csv
batch05__Mockito_38__matches__mockito_38f_matches_line18,5,4,4,4,0,6,test_results.csv,harness/reports/java_llm/kill_matrices/batch05__Mockito_38__matches__mockito_38f_matches_line18_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch05__Mockito_38__matches__mockito_38f_matches_line18_kill_matrix_long.csv
batch05__Time_1__selectSlow__time_1f_selectSlow_line242,8,7,416,378,0,710,test_results.csv,harness/reports/java_llm/kill_matrices/batch05__Time_1__selectSlow__time_1f_selectSlow_line242_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch05__Time_1__selectSlow__time_1f_selectSlow_line242_kill_matrix_long.csv
batch05__Time_22__compile__time_22f_compile_line366,8,0,1,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch05__Time_22__compile__time_22f_compile_line366_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch05__Time_22__compile__time_22f_compile_line366_kill_matrix_long.csv
batch05__Time_22__isNumericToken__time_22f_isNumericToken_line632,8,0,66,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch05__Time_22__isNumericToken__time_22f_isNumericToken_line632_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch05__Time_22__isNumericToken__time_22f_isNumericToken_line632_kill_matrix_long.csv
batch05__Time_6__time__time_6f_time_line384,8,7,86,23,0,55,test_results.csv,harness/reports/java_llm/kill_matrices/batch05__Time_6__time__time_6f_time_line384_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch05__Time_6__time__time_6f_time_line384_kill_matrix_long.csv
batch06__Chart_1__clipLine__chart_1f_clipLine_line62,6,5,3,1,0,5,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Chart_1__clipLine__chart_1f_clipLine_line62_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Chart_1__clipLine__chart_1f_clipLine_line62_kill_matrix_long.csv
batch06__Chart_1__readResolve__chart_1f_readResolve_line213,3,2,69,4,0,4,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Chart_1__readResolve__chart_1f_readResolve_line213_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Chart_1__readResolve__chart_1f_readResolve_line213_kill_matrix_long.csv
batch06__Chart_20__addSWTListener__chart_20f_addSWTListener_line1460,8,0,1,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Chart_20__addSWTListener__chart_20f_addSWTListener_line1460_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Chart_20__addSWTListener__chart_20f_addSWTListener_line1460_kill_matrix_long.csv
batch06__Chart_20__widgetSelected__chart_20f_widgetSelected_line1386,8,0,1,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Chart_20__widgetSelected__chart_20f_widgetSelected_line1386_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Chart_20__widgetSelected__chart_20f_widgetSelected_line1386_kill_matrix_long.csv
batch06__Chart_26__drawAxisLine__chart_26f_drawAxisLine_line517,4,0,42,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Chart_26__drawAxisLine__chart_26f_drawAxisLine_line517_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Chart_26__drawAxisLine__chart_26f_drawAxisLine_line517_kill_matrix_long.csv
batch06__Chart_4__deriveRotationAnchorOffsets__chart_4f_deriveRotationAnchorOffsets_line686,8,0,65,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Chart_4__deriveRotationAnchorOffsets__chart_4f_deriveRotationAnchorOffsets_line686_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Chart_4__deriveRotationAnchorOffsets__chart_4f_deriveRotationAnchorOffsets_line686_kill_matrix_long.csv
batch06__Chart_4__deriveTextBoundsAnchorOffsets__chart_4f_deriveTextBoundsAnchorOffsets_line599,8,0,70,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Chart_4__deriveTextBoundsAnchorOffsets__chart_4f_deriveTextBoundsAnchorOffsets_line599_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Chart_4__deriveTextBoundsAnchorOffsets__chart_4f_deriveTextBoundsAnchorOffsets_line599_kill_matrix_long.csv
batch06__Chart_6__equals__chart_6f_equals_line1488,6,2,3,3,0,6,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Chart_6__equals__chart_6f_equals_line1488_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Chart_6__equals__chart_6f_equals_line1488_kill_matrix_long.csv
batch06__Cli_14__appendUsage__cli_14f_appendUsage_line298,8,7,31,25,0,84,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Cli_14__appendUsage__cli_14f_appendUsage_line298_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Cli_14__appendUsage__cli_14f_appendUsage_line298_kill_matrix_long.csv
batch06__Cli_1__findWrapPos__cli_1f_findWrapPos_line789,6,5,7,3,0,9,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Cli_1__findWrapPos__cli_1f_findWrapPos_line789_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Cli_1__findWrapPos__cli_1f_findWrapPos_line789_kill_matrix_long.csv
batch06__Cli_1__parse__cli_1f_parse_line129,8,7,74,47,0,61,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Cli_1__parse__cli_1f_parse_line129_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Cli_1__parse__cli_1f_parse_line129_kill_matrix_long.csv
batch06__Cli_30__createValue__cli_30f_createValue_line60,8,8,6,5,0,11,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Cli_30__createValue__cli_30f_createValue_line60_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Cli_30__createValue__cli_30f_createValue_line60_kill_matrix_long.csv
batch06__Cli_30__processProperties__cli_30f_processProperties_line252,7,3,64,62,0,63,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Cli_30__processProperties__cli_30f_processProperties_line252_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Cli_30__processProperties__cli_30f_processProperties_line252_kill_matrix_long.csv
batch06__Cli_3__createValue__cli_3f_createValue_line59,8,6,1,1,0,6,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Cli_3__createValue__cli_3f_createValue_line59_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Cli_3__createValue__cli_3f_createValue_line59_kill_matrix_long.csv
batch06__Cli_40__parse__cli_40f_parse_line144,8,3,81,75,0,109,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Cli_40__parse__cli_40f_parse_line144_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Cli_40__parse__cli_40f_parse_line144_kill_matrix_long.csv
batch06__Cli_7__appendUsage__cli_7f_appendUsage_line258,8,8,27,21,0,150,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Cli_7__appendUsage__cli_7f_appendUsage_line258_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Cli_7__appendUsage__cli_7f_appendUsage_line258_kill_matrix_long.csv
batch06__Cli_7__process__cli_7f_process_line156,8,5,32,32,0,53,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Cli_7__process__cli_7f_process_line156_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Cli_7__process__cli_7f_process_line156_kill_matrix_long.csv
batch06__Closure_125__precedenceWithDefault__closure_125f_precedenceWithDefault_line1179,8,6,3533,2645,0,2716,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Closure_125__precedenceWithDefault__closure_125f_precedenceWithDefault_line1179_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Closure_125__precedenceWithDefault__closure_125f_precedenceWithDefault_line1179_kill_matrix_long.csv
batch06__Closure_1__biggestPowerTen__closure_1f_biggestPowerTen_line180,8,0,1,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Closure_1__biggestPowerTen__closure_1f_biggestPowerTen_line180_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Closure_1__biggestPowerTen__closure_1f_biggestPowerTen_line180_kill_matrix_long.csv
batch06__Closure_44__bytecodeName__closure_44f_bytecodeName_line179,8,0,1,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Closure_44__bytecodeName__closure_44f_bytecodeName_line179_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Closure_44__bytecodeName__closure_44f_bytecodeName_line179_kill_matrix_long.csv
batch06__Closure_44__findInstanceIdInfo__closure_44f_findInstanceIdInfo_line139,8,0,1,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Closure_44__findInstanceIdInfo__closure_44f_findInstanceIdInfo_line139_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Closure_44__findInstanceIdInfo__closure_44f_findInstanceIdInfo_line139_kill_matrix_long.csv
batch06__Closure_44__findPrototypeId__closure_44f_findPrototypeId_line459,8,0,1,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Closure_44__findPrototypeId__closure_44f_findPrototypeId_line459_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Closure_44__findPrototypeId__closure_44f_findPrototypeId_line459_kill_matrix_long.csv
batch06__Closure_44__hasSideEffects__closure_44f_hasSideEffects_line950,8,0,1,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Closure_44__hasSideEffects__closure_44f_hasSideEffects_line950_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Closure_44__hasSideEffects__closure_44f_hasSideEffects_line950_kill_matrix_long.csv
batch06__Closure_44__visit__closure_44f_visit_line381,7,0,1,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Closure_44__visit__closure_44f_visit_line381_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Closure_44__visit__closure_44f_visit_line381_kill_matrix_long.csv
