group,mutants,killed_mutants,unique_target_tests,unique_failing_tests,unique_error_tests,kill_events,source_mode,wide_csv,long_csv
batch09__Math_1__nextPrime__math_1f_nextPrime_line74,8,7,1,1,0,7,test_results.csv,harness/reports/matrices/base/batch09__Math_1__nextPrime__math_1f_nextPrime_line74_kill_matrix.csv,harness/reports/matrices/base/batch09__Math_1__nextPrime__math_1f_nextPrime_line74_kill_matrix_long.csv
batch10__Cli_1__appendOption__cli_1f_appendOption_line530,6,2,2,1,0,2,test_results.csv,harness/reports/matrices/base/batch10__Cli_1__appendOption__cli_1f_appendOption_line530_kill_matrix.csv,harness/reports/matrices/base/batch10__Cli_1__appendOption__cli_1f_appendOption_line530_kill_matrix_long.csv
batch10__Cli_1__burstToken__cli_1f_burstToken_line278,7,4,14,13,0,26,test_results.csv,harness/reports/matrices/base/batch10__Cli_1__burstToken__cli_1f_burstToken_line278_kill_matrix.csv,harness/reports/matrices/base/batch10__Cli_1__burstToken__cli_1f_burstToken_line278_kill_matrix_long.csv
batch10__Cli_1__createValue__cli_1f_createValue_line61,2,0,1,0,0,0,test_results.csv,harness/reports/matrices/base/batch10__Cli_1__createValue__cli_1f_createValue_line61_kill_matrix.csv,harness/reports/matrices/base/batch10__Cli_1__createValue__cli_1f_createValue_line61_kill_matrix_long.csv
batch10__Cli_1__equals__cli_1f_equals_line600,8,0,3,0,0,0,test_results.csv,harness/reports/matrices/base/batch10__Cli_1__equals__cli_1f_equals_line600_kill_matrix.csv,harness/reports/matrices/base/batch10__Cli_1__equals__cli_1f_equals_line600_kill_matrix_long.csv
batch10__Cli_1__findWrapPos__cli_1f_findWrapPos_line789,6,1,7,7,0,7,test_results.csv,harness/reports/matrices/base/batch10__Cli_1__findWrapPos__cli_1f_findWrapPos_line789_kill_matrix.csv,harness/reports/matrices/base/batch10__Cli_1__findWrapPos__cli_1f_findWrapPos_line789_kill_matrix_long.csv
batch10__Cli_1__isValueCode__cli_1f_isValueCode_line136,4,0,1,0,0,0,test_results.csv,harness/reports/matrices/base/batch10__Cli_1__isValueCode__cli_1f_isValueCode_line136_kill_matrix.csv,harness/reports/matrices/base/batch10__Cli_1__isValueCode__cli_1f_isValueCode_line136_kill_matrix_long.csv
batch10__Cli_1__processArgs__cli_1f_processArgs_line314,5,3,51,50,0,98,test_results.csv,harness/reports/matrices/base/batch10__Cli_1__processArgs__cli_1f_processArgs_line314_kill_matrix.csv,harness/reports/matrices/base/batch10__Cli_1__processArgs__cli_1f_processArgs_line314_kill_matrix_long.csv
batch10__Cli_1__processProperties__cli_1f_processProperties_line228,5,3,67,4,0,6,test_results.csv,harness/reports/matrices/base/batch10__Cli_1__processProperties__cli_1f_processProperties_line228_kill_matrix.csv,harness/reports/matrices/base/batch10__Cli_1__processProperties__cli_1f_processProperties_line228_kill_matrix_long.csv
batch10__Csv_1__initializeHeader__csv_1f_initializeHeader_line169,3,0,24,0,0,0,test_results.csv,harness/reports/matrices/base/batch10__Csv_1__initializeHeader__csv_1f_initializeHeader_line169_kill_matrix.csv,harness/reports/matrices/base/batch10__Csv_1__initializeHeader__csv_1f_initializeHeader_line169_kill_matrix_long.csv
batch10__Csv_1__iterator__csv_1f_iterator_line199,5,3,4,4,0,9,test_results.csv,harness/reports/matrices/base/batch10__Csv_1__iterator__csv_1f_iterator_line199_kill_matrix.csv,harness/reports/matrices/base/batch10__Csv_1__iterator__csv_1f_iterator_line199_kill_matrix_long.csv
batch10__Csv_1__printComment__csv_1f_printComment_line100,3,1,3,2,0,2,test_results.csv,harness/reports/matrices/base/batch10__Csv_1__printComment__csv_1f_printComment_line100_kill_matrix.csv,harness/reports/matrices/base/batch10__Csv_1__printComment__csv_1f_printComment_line100_kill_matrix_long.csv
batch10__Csv_1__readEscape__csv_1f_readEscape_line63,7,3,3,3,0,5,test_results.csv,harness/reports/matrices/base/batch10__Csv_1__readEscape__csv_1f_readEscape_line63_kill_matrix.csv,harness/reports/matrices/base/batch10__Csv_1__readEscape__csv_1f_readEscape_line63_kill_matrix_long.csv
batch10__Csv_1__read__csv_1f_read_line79,5,2,2,1,0,2,test_results.csv,harness/reports/matrices/base/batch10__Csv_1__read__csv_1f_read_line79_kill_matrix.csv,harness/reports/matrices/base/batch10__Csv_1__read__csv_1f_read_line79_kill_matrix_long.csv
batch10__Csv_1__simpleTokenLexer__csv_1f_simpleTokenLexer_line137,8,8,30,30,0,121,test_results.csv,harness/reports/matrices/base/batch10__Csv_1__simpleTokenLexer__csv_1f_simpleTokenLexer_line137_kill_matrix.csv,harness/reports/matrices/base/batch10__Csv_1__simpleTokenLexer__csv_1f_simpleTokenLexer_line137_kill_matrix_long.csv
batch10__Csv_1__trimTrailingSpaces__csv_1f_trimTrailingSpaces_line82,8,5,5,5,0,22,test_results.csv,harness/reports/matrices/base/batch10__Csv_1__trimTrailingSpaces__csv_1f_trimTrailingSpaces_line82_kill_matrix.csv,harness/reports/matrices/base/batch10__Csv_1__trimTrailingSpaces__csv_1f_trimTrailingSpaces_line82_kill_matrix_long.csv
batch10__Csv_1__validate__csv_1f_validate_line175,5,5,39,39,0,159,test_results.csv,harness/reports/matrices/base/batch10__Csv_1__validate__csv_1f_validate_line175_kill_matrix.csv,harness/reports/matrices/base/batch10__Csv_1__validate__csv_1f_validate_line175_kill_matrix_long.csv
batch10__Lang_1__add__lang_1f_add_line173,4,4,23,23,0,56,test_results.csv,harness/reports/matrices/base/batch10__Lang_1__add__lang_1f_add_line173_kill_matrix.csv,harness/reports/matrices/base/batch10__Lang_1__add__lang_1f_add_line173_kill_matrix_long.csv
batch10__Lang_1__append__lang_1f_append_line821,8,8,24,16,0,20,test_results.csv,harness/reports/matrices/base/batch10__Lang_1__append__lang_1f_append_line821_kill_matrix.csv,harness/reports/matrices/base/batch10__Lang_1__append__lang_1f_append_line821_kill_matrix_long.csv
batch10__Lang_1__arrayMemberEquals__lang_1f_arrayMemberEquals_line287,8,7,2,2,0,8,test_results.csv,harness/reports/matrices/base/batch10__Lang_1__arrayMemberEquals__lang_1f_arrayMemberEquals_line287_kill_matrix.csv,harness/reports/matrices/base/batch10__Lang_1__arrayMemberEquals__lang_1f_arrayMemberEquals_line287_kill_matrix_long.csv
batch10__Lang_1__containsAny__lang_1f_containsAny_line1515,8,7,8,8,0,31,test_results.csv,harness/reports/matrices/base/batch10__Lang_1__containsAny__lang_1f_containsAny_line1515_kill_matrix.csv,harness/reports/matrices/base/batch10__Lang_1__containsAny__lang_1f_containsAny_line1515_kill_matrix_long.csv
batch10__Lang_1__containsNone__lang_1f_containsNone_line1771,6,4,9,9,0,23,test_results.csv,harness/reports/matrices/base/batch10__Lang_1__containsNone__lang_1f_containsNone_line1771_kill_matrix.csv,harness/reports/matrices/base/batch10__Lang_1__containsNone__lang_1f_containsNone_line1771_kill_matrix_long.csv
batch10__Lang_1__createBigInteger__lang_1f_createBigInteger_line723,6,6,5,5,0,18,test_results.csv,harness/reports/matrices/base/batch10__Lang_1__createBigInteger__lang_1f_createBigInteger_line723_kill_matrix.csv,harness/reports/matrices/base/batch10__Lang_1__createBigInteger__lang_1f_createBigInteger_line723_kill_matrix_long.csv
batch10__Lang_1__equals__lang_1f_equals_line122,6,2,7,4,0,5,test_results.csv,harness/reports/matrices/base/batch10__Lang_1__equals__lang_1f_equals_line122_kill_matrix.csv,harness/reports/matrices/base/batch10__Lang_1__equals__lang_1f_equals_line122_kill_matrix_long.csv
batch10__Lang_1__lastIndexOf__lang_1f_lastIndexOf_line1687,6,4,2,2,0,8,test_results.csv,harness/reports/matrices/base/batch10__Lang_1__lastIndexOf__lang_1f_lastIndexOf_line1687_kill_matrix.csv,harness/reports/matrices/base/batch10__Lang_1__lastIndexOf__lang_1f_lastIndexOf_line1687_kill_matrix_long.csv
batch10__Lang_1__pow__lang_1f_pow_line546,4,4,1,1,0,4,test_results.csv,harness/reports/matrices/base/batch10__Lang_1__pow__lang_1f_pow_line546_kill_matrix.csv,harness/reports/matrices/base/batch10__Lang_1__pow__lang_1f_pow_line546_kill_matrix_long.csv
batch10__Math_1__cdf__math_1f_cdf_line149,2,2,1,1,0,2,test_results.csv,harness/reports/matrices/base/batch10__Math_1__cdf__math_1f_cdf_line149_kill_matrix.csv,harness/reports/matrices/base/batch10__Math_1__cdf__math_1f_cdf_line149_kill_matrix_long.csv
batch10__Math_1__equals__math_1f_equals_line368,6,2,2,2,0,3,test_results.csv,harness/reports/matrices/base/batch10__Math_1__equals__math_1f_equals_line368_kill_matrix.csv,harness/reports/matrices/base/batch10__Math_1__equals__math_1f_equals_line368_kill_matrix_long.csv
batch10__Math_1__equals__math_1f_equals_line579,5,2,32,1,0,2,test_results.csv,harness/reports/matrices/base/batch10__Math_1__equals__math_1f_equals_line579_kill_matrix.csv,harness/reports/matrices/base/batch10__Math_1__equals__math_1f_equals_line579_kill_matrix_long.csv
batch10__Math_1__equals__math_1f_equals_line599,5,1,1,1,0,1,test_results.csv,harness/reports/matrices/base/batch10__Math_1__equals__math_1f_equals_line599_kill_matrix.csv,harness/reports/matrices/base/batch10__Math_1__equals__math_1f_equals_line599_kill_matrix_long.csv
batch10__Math_1__equals__math_1f_equals_line982,8,4,32,32,0,99,test_results.csv,harness/reports/matrices/base/batch10__Math_1__equals__math_1f_equals_line982_kill_matrix.csv,harness/reports/matrices/base/batch10__Math_1__equals__math_1f_equals_line982_kill_matrix_long.csv
batch10__Math_1__logGamma__math_1f_logGamma_line244,7,5,79,70,0,135,test_results.csv,harness/reports/matrices/base/batch10__Math_1__logGamma__math_1f_logGamma_line244_kill_matrix.csv,harness/reports/matrices/base/batch10__Math_1__logGamma__math_1f_logGamma_line244_kill_matrix_long.csv
batch10__Math_1__nextPrime__math_1f_nextPrime_line74,8,8,1,1,0,8,test_results.csv,harness/reports/matrices/base/batch10__Math_1__nextPrime__math_1f_nextPrime_line74_kill_matrix.csv,harness/reports/matrices/base/batch10__Math_1__nextPrime__math_1f_nextPrime_line74_kill_matrix_long.csv
batch10__Math_1__recurseIntersection__math_1f_recurseIntersection_line600,8,0,1,0,0,0,test_results.csv,harness/reports/matrices/base/batch10__Math_1__recurseIntersection__math_1f_recurseIntersection_line600_kill_matrix.csv,harness/reports/matrices/base/batch10__Math_1__recurseIntersection__math_1f_recurseIntersection_line600_kill_matrix_long.csv
manybugs_smoke_libtiff_2005_12_14,5,1,5,1,0,1,test_results.csv,harness/reports/matrices/base/manybugs_smoke_libtiff_2005_12_14_kill_matrix.csv,harness/reports/matrices/base/manybugs_smoke_libtiff_2005_12_14_kill_matrix_long.csv
smoke_lighttpd_2661_2662,2,2,4,2,0,4,test_results.csv,harness/reports/matrices/base/smoke_lighttpd_2661_2662_kill_matrix.csv,harness/reports/matrices/base/smoke_lighttpd_2661_2662_kill_matrix_long.csv
