target_id,run_name,mutant_id,mutant_hash,n_killing_tests,eligible_test_count,trivial
jacksondatabind_1f__addDeserializerConstructors__line357_448,major_exec__major_full_catalog_try2_exec__jacksondatabind_1f__addDeserializerConstructors__line357_448,major_13,86a4025184055d087149874501dc2a2c3f8ce1c0441aeae461e4ba61311002ac,21,491,False
jacksondatabind_1f__addDeserializerConstructors__line357_448,major_exec__major_full_catalog_try2_exec__jacksondatabind_1f__addDeserializerConstructors__line357_448,major_14,0a1521f416a7b8c3d25e0d3324b2a8bdb977f283f99e810c1e7f9d3973de41ca,192,491,False
jacksondatabind_1f__addDeserializerConstructors__line357_448,major_exec__major_full_catalog_try2_exec__jacksondatabind_1f__addDeserializerConstructors__line357_448,major_15,3b7f6ed39587b302fd4d86908a9b1322bdce648ad9a09fc737efb5b6dcff4b4b,19,491,False
jacksondatabind_1f__addDeserializerConstructors__line357_448,major_exec__major_full_catalog_try2_exec__jacksondatabind_1f__addDeserializerConstructors__line357_448,major_16,44a1edfad0b546d29cf30d2c2452e7f992fe27437a7e603f3f533585d88a2d86,183,491,False
jacksondatabind_1f__addDeserializerFactoryMethods__line507_578,major_exec__major_full_catalog_try2_exec__jacksondatabind_1f__addDeserializerFactoryMethods__line507_578,major_10,e1fffb6ad4015cd2b76e3469532f1770d9bf4644964800d042eb7bcf16a0f826,20,494,False
jacksondatabind_1f__addDeserializerFactoryMethods__line507_578,major_exec__major_full_catalog_try2_exec__jacksondatabind_1f__addDeserializerFactoryMethods__line507_578,major_11,6c0804748004e79c7d95285183ccb87938d07d32ef3f6dac24744f425c5f83a9,20,494,False
jacksondatabind_1f__addDeserializerFactoryMethods__line507_578,major_exec__major_full_catalog_try2_exec__jacksondatabind_1f__addDeserializerFactoryMethods__line507_578,major_12,020d8d0ab68cab308dac069c8757d12089422b42ae62ec997363d1b19cf97702,6,494,False
jacksondatabind_1f__addDeserializerFactoryMethods__line507_578,major_exec__major_full_catalog_try2_exec__jacksondatabind_1f__addDeserializerFactoryMethods__line507_578,major_13,4b58cbcb1f8be74c2fe02e919e5442af1c13aad54e5ceb20288d8bdbb8e5e017,6,494,False
jacksondatabind_1f__addDeserializerFactoryMethods__line507_578,major_exec__major_full_catalog_try2_exec__jacksondatabind_1f__addDeserializerFactoryMethods__line507_578,major_15,1d757481e7d4d2e8648b23b96d292c8d2a886f0fa8d3681e288cd49e9461def3,2,494,False
jacksondatabind_1f_resolveCreators__line323_403,major_exec__major_full_catalog_try2_exec__jacksondatabind_1f_resolveCreators__line323_403,major_1,d05ff2ddf0a8f716902ba70eda12d4b43c3a526f62e6bc74b3f8ea54e6d0cffb,961,961,False
jacksondatabind_1f_resolveCreators__line323_403,major_exec__major_full_catalog_try2_exec__jacksondatabind_1f_resolveCreators__line323_403,major_11,27a84e36ed364f1c09ce4bf0da36ee31b70f9584356f35945a64d5734eeb9eca,389,961,False
jacksondatabind_1f_resolveCreators__line323_403,major_exec__major_full_catalog_try2_exec__jacksondatabind_1f_resolveCreators__line323_403,major_12,171df9ca0feab082e48067764f002472c50fa6655078d48b05801de1fb697f1d,3,961,False
jacksondatabind_1f_resolveCreators__line323_403,major_exec__major_full_catalog_try2_exec__jacksondatabind_1f_resolveCreators__line323_403,major_13,60b3155163fb48bb7c06aef13e534b1614bc2725183fed9ba9ddfb8345865b44,3,961,False
jacksondatabind_1f_resolveCreators__line323_403,major_exec__major_full_catalog_try2_exec__jacksondatabind_1f_resolveCreators__line323_403,major_14,d7466c071b23fe7e3fd2bf221d4289bbfe2ac4a16c985e6242415041fb092eb5,961,961,False
jacksondatabind_1f_resolveCreators__line323_403,major_exec__major_full_catalog_try2_exec__jacksondatabind_1f_resolveCreators__line323_403,major_15,b01e3bd1b8ce586cf634f4934c204ea556a3e635b44968c9a7f70143a19cd4ba,3,961,False
jacksondatabind_1f_resolveCreators__line323_403,major_exec__major_full_catalog_try2_exec__jacksondatabind_1f_resolveCreators__line323_403,major_16,2b157a27c341e80a473e9387a0c92ca28bf4fd4c7e040947256a83689563a874,78,961,False
jacksondatabind_1f_resolve__line255_328,major_exec__major_full_catalog_try2_exec__jacksondatabind_1f_resolve__line255_328,major_1,c41d1b7072fdcd42890f18c888fa1b46dd5c1058bd6e0c869e4faef7b91d40e7,311,332,False
jacksondatabind_1f_resolve__line255_328,major_exec__major_full_catalog_try2_exec__jacksondatabind_1f_resolve__line255_328,major_10,1cd272dd037a134863e48e754eea0f68c411e6a4a0d2266939b3330c8472afe9,15,332,False
jacksondatabind_1f_resolve__line255_328,major_exec__major_full_catalog_try2_exec__jacksondatabind_1f_resolve__line255_328,major_11,530479d9fa09c4cbaa64e45f47dd02c2a1ea21fffdc846b5e011c529e0eb8d52,1,332,False
jacksondatabind_1f_resolve__line255_328,major_exec__major_full_catalog_try2_exec__jacksondatabind_1f_resolve__line255_328,major_12,81cc75d2ff857ac76fc6cd28d8510b23f132abda0bb72d5d5c57a1de78a63f23,8,332,False
jacksondatabind_1f_resolve__line255_328,major_exec__major_full_catalog_try2_exec__jacksondatabind_1f_resolve__line255_328,major_13,5a757698162e40763a03687042e00926572c397d8f46be37181299493ca4c1ed,304,332,False
jacksondatabind_1f_resolve__line255_328,major_exec__major_full_catalog_try2_exec__jacksondatabind_1f_resolve__line255_328,major_15,a423f7c95e630997ddc58069ecbee4374fa1794e85f5905ce8ff493b56d1a886,46,332,False
jacksondatabind_1f_serialize__line203_303,major_exec__major_full_catalog_try2_exec__jacksondatabind_1f_serialize__line203_303,major_1,53f5d46eea5bcf1fc878463127222104c27b66349ea395ba40fea5f6fddfb808,2,2,True
jacksondatabind_1f_serialize__line203_303,major_exec__major_full_catalog_try2_exec__jacksondatabind_1f_serialize__line203_303,major_10,d5b7e9f0c813a5d79c0136e8a5c4f7e968b7d3654aadf1565c12aed5722a30cb,2,2,True
jacksondatabind_1f_serialize__line203_303,major_exec__major_full_catalog_try2_exec__jacksondatabind_1f_serialize__line203_303,major_14,ca3c59711c5d22d2809ce32a02f4a34f6a13ba89f41b74c685cd2bf3fa1cdab4,1,2,False
jacksondatabind_2f_buildCollectionSerializer__line598_660,major_exec__major_full_catalog_try2_exec__jacksondatabind_2f_buildCollectionSerializer__line598_660,major_1,19d4e1627034ffb78af1defc285e929ef20c478b77196ff0ed52704b408c7683,1,77,False
jacksondatabind_2f_buildCollectionSerializer__line598_660,major_exec__major_full_catalog_try2_exec__jacksondatabind_2f_buildCollectionSerializer__line598_660,major_12,b7c082439b4e876fce5d3c25c419dd431f3df0210825f24db5b0c108c67f9d4f,5,77,False
jacksondatabind_2f_buildCollectionSerializer__line598_660,major_exec__major_full_catalog_try2_exec__jacksondatabind_2f_buildCollectionSerializer__line598_660,major_16,30435f88445cee2d7cba80ab2aa240b354ae01544d2661db39a83d3c4a672bff,21,77,False
jacksondatabind_2f_forType__line63_100,major_exec__major_full_catalog_try2_exec__jacksondatabind_2f_forType__line63_100,major_1,07a331c7fc5c4a2efc238254f633e2b2ee223582c9af4ef80ddb65bb2a993745,90,219,False
jacksondatabind_2f_forType__line63_100,major_exec__major_full_catalog_try2_exec__jacksondatabind_2f_forType__line63_100,major_13,4b65f0107664711b4164def06a91a15cc48f81715f2ffecb1135b46cbc90da5d,1,219,False
jacksondatabind_2f_forType__line63_100,major_exec__major_full_catalog_try2_exec__jacksondatabind_2f_forType__line63_100,major_14,c8d123444f77a83703a50acc756d85f7d98954421941ecc8438d2daebef791c4,1,219,False
jacksondatabind_2f_forType__line63_100,major_exec__major_full_catalog_try2_exec__jacksondatabind_2f_forType__line63_100,major_15,b1d7894e3ae194a602beceb84e505150e7f01a17b8be6125e039e28a58abc733,2,219,False
jacksondatabind_2f_forType__line63_100,major_exec__major_full_catalog_try2_exec__jacksondatabind_2f_forType__line63_100,major_2,c69c771a825f83b03e06cc3a870d687f3063f124591c4f40114dd24e61fb9190,1,219,False
jacksondatabind_59f_deserializeFromObject__line60_156,major_exec__major_full_catalog_try2_exec__jacksondatabind_59f_deserializeFromObject__line60_156,major_1,f37f4c6698b8cd961cbcefa4eda05b9c5e9d31b10ecaf9cac77c1cdeaf517d84,1,7,False
jacksondatabind_59f_deserializeFromObject__line60_156,major_exec__major_full_catalog_try2_exec__jacksondatabind_59f_deserializeFromObject__line60_156,major_10,62efb1d550505d233e25d81004216afcf8f4443bf348a20152918785e040f002,4,7,False
jacksondatabind_59f_deserializeFromObject__line60_156,major_exec__major_full_catalog_try2_exec__jacksondatabind_59f_deserializeFromObject__line60_156,major_11,e9a28413c3e9231b01b4d8e31794153166554eabb21f83fd8c171f87a3854b5b,5,7,False
jacksondatabind_59f_deserializeFromObject__line60_156,major_exec__major_full_catalog_try2_exec__jacksondatabind_59f_deserializeFromObject__line60_156,major_12,3941f2779993a7565cf23e20a2ffc93b8fdf8106694359a842e0ed352892b57c,1,7,False
jacksondatabind_59f_deserializeFromObject__line60_156,major_exec__major_full_catalog_try2_exec__jacksondatabind_59f_deserializeFromObject__line60_156,major_13,0ee8c8478ba4e3f1c8b5ea3988f01ec296812f457c837816aa927a26b6bee2d9,4,7,False
jacksondatabind_59f_deserializeFromObject__line60_156,major_exec__major_full_catalog_try2_exec__jacksondatabind_59f_deserializeFromObject__line60_156,major_14,bafea7c5b8af65e1431e7c9a8cf3b312d94a34cedb1402cdb12d71bc73b3de55,4,7,False
jacksondatabind_59f_deserializeFromObject__line60_156,major_exec__major_full_catalog_try2_exec__jacksondatabind_59f_deserializeFromObject__line60_156,major_15,b424121c080c4d1fc4be2a9992f7e143963c3466a886a6042a09b1511be702f0,4,7,False
jacksondatabind_59f_deserializeFromObject__line60_156,major_exec__major_full_catalog_try2_exec__jacksondatabind_59f_deserializeFromObject__line60_156,major_16,a49151127b8f01b2ca2583e793e674258ec1cc42e4ff6e291a316220707eb8d6,4,7,False
jacksondatabind_80f__deserializeUsingProperties__line328_402,major_exec__major_full_catalog_try2_exec__jacksondatabind_80f__deserializeUsingProperties__line328_402,major_1,06bec649b63e376fa55c0f5a6e7dfffac7d270bb0661f37782c320e1d7323218,1,1,True
jacksondatabind_80f__deserializeUsingProperties__line328_402,major_exec__major_full_catalog_try2_exec__jacksondatabind_80f__deserializeUsingProperties__line328_402,major_10,f110e7f2dd6a86133ddf7d288c7a49ddb510e5c35924ad0d20ba1efd9bd422a3,1,1,True
jacksondatabind_80f__deserializeUsingProperties__line328_402,major_exec__major_full_catalog_try2_exec__jacksondatabind_80f__deserializeUsingProperties__line328_402,major_11,ce7019b52e157bead02087ceaa2fb338c0b9e865d92ad4d7a491c8094160e4c8,1,1,False
jacksondatabind_80f__deserializeUsingProperties__line328_402,major_exec__major_full_catalog_try2_exec__jacksondatabind_80f__deserializeUsingProperties__line328_402,major_12,8e7d493fd9a6b21c59fd252ea46ac091cbaab3ff0ef2c319a620b8a51e4249d9,1,1,True
jacksondatabind_80f__deserializeUsingProperties__line328_402,major_exec__major_full_catalog_try2_exec__jacksondatabind_80f__deserializeUsingProperties__line328_402,major_13,f49342bf1897ef990e8f9bce8f60b875c5b3a1587753891d8187a4ae2a8ff469,1,1,True
jacksondatabind_80f__deserializeUsingProperties__line328_402,major_exec__major_full_catalog_try2_exec__jacksondatabind_80f__deserializeUsingProperties__line328_402,major_15,39919cbc70a1ad569bc053e92668e2bbe47a0ac3f03bb56434d85d946f5bc495,1,1,True
jacksondatabind_80f__deserializeUsingProperties__line328_402,major_exec__major_full_catalog_try2_exec__jacksondatabind_80f__deserializeUsingProperties__line328_402,major_16,68ac375cf74e7738cf8b415ae4ae92574ea1909e032275860533f44b541693bd,1,1,True
jacksondatabind_96f__getSetterInfo__line242_315,major_exec__major_full_catalog_try2_exec__jacksondatabind_96f__getSetterInfo__line242_315,major_1,498fcf3f47eea1a889aa711ffe06afa5507546f1cae8cdc8ddd86d42a37c0d77,3,694,False
jacksondatabind_96f__getSetterInfo__line242_315,major_exec__major_full_catalog_try2_exec__jacksondatabind_96f__getSetterInfo__line242_315,major_10,a33677f956ce31261741cebd69eeae2a449c899d232b827f745cbf10318428f1,11,694,False
jacksondatabind_96f__getSetterInfo__line242_315,major_exec__major_full_catalog_try2_exec__jacksondatabind_96f__getSetterInfo__line242_315,major_11,99189320e1024308046e8a3e9d9352dcb3dfbd1fc0fbbaaa715705c0afc0606b,12,694,False
jacksondatabind_96f__getSetterInfo__line242_315,major_exec__major_full_catalog_try2_exec__jacksondatabind_96f__getSetterInfo__line242_315,major_12,11b455f1207e40a744a84e857969518e2f9a68831624329e6cf09c0dabb8dba2,8,694,False
jacksondatabind_96f__getSetterInfo__line242_315,major_exec__major_full_catalog_try2_exec__jacksondatabind_96f__getSetterInfo__line242_315,major_13,4015ec30803676eff8f3d16ec9769d1dd0ef0d048994dddc669afa29cb91e172,694,694,False
jacksondatabind_96f__getSetterInfo__line242_315,major_exec__major_full_catalog_try2_exec__jacksondatabind_96f__getSetterInfo__line242_315,major_14,14eb37ad5b0ddcc23d5996ec1ceacdb8a3b0f37e8a5a7f8c1da3fe74bf67e7e6,7,694,False
jacksondatabind_96f__getSetterInfo__line242_315,major_exec__major_full_catalog_try2_exec__jacksondatabind_96f__getSetterInfo__line242_315,major_15,9d70dc7b7d6e1cc66fc1996ee0efe8a8e27ff3267624eca9ab7593b9cd6544a3,4,694,False
jacksondatabind_96f__getSetterInfo__line242_315,major_exec__major_full_catalog_try2_exec__jacksondatabind_96f__getSetterInfo__line242_315,major_16,6d51fd52b6a6aa9f7e3645266c0c20903e6706263173969d3b369166533ac1e7,3,694,False
jacksondatabind_96f__idFrom__line66_115,major_exec__major_full_catalog_try2_exec__jacksondatabind_96f__idFrom__line66_115,major_10,01b57e1e8f6f50fe630d99b8090f5b4a9556eed964b4567503a7ea74a99287a2,1,103,False
jacksondatabind_96f__idFrom__line66_115,major_exec__major_full_catalog_try2_exec__jacksondatabind_96f__idFrom__line66_115,major_11,69a483466e8e0fbeea1ef09894080564439a772a93e656334d87e065d6f5541e,2,103,False
jacksondatabind_96f__idFrom__line66_115,major_exec__major_full_catalog_try2_exec__jacksondatabind_96f__idFrom__line66_115,major_12,b1c4ad4b109612b5810317fc6589b01f1ba3fa3fe1a7cfb2056784dfde084b84,2,103,False
jacksondatabind_96f__idFrom__line66_115,major_exec__major_full_catalog_try2_exec__jacksondatabind_96f__idFrom__line66_115,major_13,85a0ba2c931390c1f8e8a31fff62f4786474d09d0fa266b261b65fe2a7e5a309,2,103,False
jacksondatabind_96f__idFrom__line66_115,major_exec__major_full_catalog_try2_exec__jacksondatabind_96f__idFrom__line66_115,major_16,2d7e6b7259aa70b6de782326c2c55e84ebec659e064c8866e6ab94ffcd28d4f2,1,103,False
jacksonxml_1f__findRootName__line63_91,major_exec__major_full_catalog_try2_exec__jacksonxml_1f__findRootName__line63_91,major_1,56ecd9e83d0b11f7a792b487a1d132b8aada436491c84b0a23d44633e8d0653d,69,69,True
jacksonxml_1f__findRootName__line63_91,major_exec__major_full_catalog_try2_exec__jacksonxml_1f__findRootName__line63_91,major_10,4c6de633fdc4c8054fb93e1a5e156ec7ea99f4e04400a424220ddab0cc8c406a,54,69,False
jacksonxml_1f__findRootName__line63_91,major_exec__major_full_catalog_try2_exec__jacksonxml_1f__findRootName__line63_91,major_14,f847c138e9f8d5656991ffd0a836d067e65a910c0e3e023ba3510bd94623d5c0,17,69,False
jacksonxml_1f__findRootName__line63_91,major_exec__major_full_catalog_try2_exec__jacksonxml_1f__findRootName__line63_91,major_2,fdefec792bd6783b934a943804390d8f77cf34f9019f54d8a21e4f5b9df51bd2,69,69,True
jacksonxml_1f__findRootName__line63_91,major_exec__major_full_catalog_try2_exec__jacksonxml_1f__findRootName__line63_91,major_3,474f0819f1c30c986e3a4fbe8052d4c04ba950f6c208cc4b7d5dd8e4564d5662,69,69,True
jacksonxml_1f__next__line303_348,major_exec__major_full_catalog_try2_exec__jacksonxml_1f__next__line303_348,major_1,6eda8da3f64bce7b1447f73fbcdb6b7489708c2ad781b77d9b548a83162f89ce,25,79,False
jacksonxml_1f__next__line303_348,major_exec__major_full_catalog_try2_exec__jacksonxml_1f__next__line303_348,major_10,07d3b07a910128863dc1db95704295b495c73f3d1e3d4b570f429852f9fac3f6,25,79,False
jacksonxml_1f__next__line303_348,major_exec__major_full_catalog_try2_exec__jacksonxml_1f__next__line303_348,major_11,b5364bdf061b7f2b35658aac3c53e730746a5e7d1baf2324e6a6e09d0f5a7201,68,79,False
jacksonxml_1f__next__line303_348,major_exec__major_full_catalog_try2_exec__jacksonxml_1f__next__line303_348,major_13,f7532a6ef420e3cd274328ddf30f2a5f2bd84789d101620ccffdf4e8eb98cbc8,7,79,False
jacksonxml_1f__next__line303_348,major_exec__major_full_catalog_try2_exec__jacksonxml_1f__next__line303_348,major_14,ed8ebcf67a4fec66b8b22afaf1aaccfe9241ca6544a194a2e7fa4e78b5d996e5,68,79,False
jacksonxml_1f__next__line303_348,major_exec__major_full_catalog_try2_exec__jacksonxml_1f__next__line303_348,major_15,8374c68cf80a6241898fa01b0f266384bc2fc85fbcda61480c9f01cf062616d8,43,79,False
jacksonxml_1f_hasXMLFormat__line682_770,major_exec__major_full_catalog_try2_exec__jacksonxml_1f_hasXMLFormat__line682_770,major_1,67cc5dd50228739d5791c903fab2941b20a843cb6c9b8e055676e22faecf113f,7,8,False
jacksonxml_1f_nextTextValue__line594_688,major_exec__major_full_catalog_try2_exec__jacksonxml_1f_nextTextValue__line594_688,major_13,d1757e8137123cabdf458b17cb68cf343eefae206cb463cd59fb8364ff30f65b,3,4,False
jacksonxml_1f_nextTextValue__line594_688,major_exec__major_full_catalog_try2_exec__jacksonxml_1f_nextTextValue__line594_688,major_15,ca581e498b722397fe0a8a2729180cf63585021342ee73db67cf56279e41ed8b,3,4,False
jacksonxml_1f_nextTextValue__line594_688,major_exec__major_full_catalog_try2_exec__jacksonxml_1f_nextTextValue__line594_688,major_16,a061bffa9170fb6ceb15af2704066f6b5ac0a93a3730927882b935c1093836e6,4,4,False
jacksonxml_1f_sanitizeXmlTypeName__line32_71,major_exec__major_full_catalog_try2_exec__jacksonxml_1f_sanitizeXmlTypeName__line32_71,major_10,1799f2ebe292b4e2c37b813d087a7ba0e0734da024aa735372a08dc0415fe592,1,55,False
jacksonxml_1f_sanitizeXmlTypeName__line32_71,major_exec__major_full_catalog_try2_exec__jacksonxml_1f_sanitizeXmlTypeName__line32_71,major_11,9f8f2bad10e49c5c313fac267beb8031dc79971f11e83e903b6ff6088e3092ca,1,55,False
jacksonxml_1f_sanitizeXmlTypeName__line32_71,major_exec__major_full_catalog_try2_exec__jacksonxml_1f_sanitizeXmlTypeName__line32_71,major_12,4496e175725140a9a5280eae38877644d37264a2bd0661f9cce6501eb86fc086,1,55,False
jacksonxml_1f_sanitizeXmlTypeName__line32_71,major_exec__major_full_catalog_try2_exec__jacksonxml_1f_sanitizeXmlTypeName__line32_71,major_14,e3d88262bec184f4ac90c158160c0c9799798d548b45fdd581377c9c120018c5,1,55,False
jacksonxml_1f_sanitizeXmlTypeName__line32_71,major_exec__major_full_catalog_try2_exec__jacksonxml_1f_sanitizeXmlTypeName__line32_71,major_16,d21d3a55d0549d4b2a944fa2908b9f279a973eaf20dcf4b4c35b9aafebfe98eb,5,55,False
jacksonxml_1f_serializeAsField__line78_152,major_exec__major_full_catalog_try2_exec__jacksonxml_1f_serializeAsField__line78_152,major_1,356ecba36c9318ac59a9a0ad34a97ed824f12c1ff193dfbd2d316c408caa4a3c,14,16,False
jacksonxml_1f_serializeAsField__line78_152,major_exec__major_full_catalog_try2_exec__jacksonxml_1f_serializeAsField__line78_152,major_13,f85c561b062f415527c13d41288ba5baaa8b4d7b0c99337ba96bd6ad38b07052,14,16,False
jacksonxml_1f_serializeAsField__line78_152,major_exec__major_full_catalog_try2_exec__jacksonxml_1f_serializeAsField__line78_152,major_2,016143bffd14ac736daf3df5750bdde0e7f8021ad605ae08f57e6bae7a959149,1,16,False
jacksonxml_1f_serializeAsField__line78_152,major_exec__major_full_catalog_try2_exec__jacksonxml_1f_serializeAsField__line78_152,major_3,3df71ac350dd1b0a9eea6c4c875cd82e28608ff7937c3860d83a6a2800de98e7,10,16,False
jacksonxml_1f_serializeAsField__line78_152,major_exec__major_full_catalog_try2_exec__jacksonxml_1f_serializeAsField__line78_152,major_4,cf15b6851c09d8ca4babfc5a410e89ffda754fbc915af03f15fff8d3c1ea8617,10,16,False
jacksonxml_1f_updateProperties__line31_78,major_exec__major_full_catalog_try2_exec__jacksonxml_1f_updateProperties__line31_78,major_1,1f117f4beaf9ced483d33b19338d78fd63465968b25c137e05cb97acb70a8669,66,66,True
jacksonxml_1f_updateProperties__line31_78,major_exec__major_full_catalog_try2_exec__jacksonxml_1f_updateProperties__line31_78,major_10,24823a9ad1813a5805a6b9764b15d2ab2a742cfb49370b62f6b8cb4ab4703f87,10,66,False
jacksonxml_1f_updateProperties__line31_78,major_exec__major_full_catalog_try2_exec__jacksonxml_1f_updateProperties__line31_78,major_11,91b2040540deb7d253a6efdf5a663f0dfc492006b732c3976fed93ae81bd2d76,6,66,False
jacksonxml_1f_updateProperties__line31_78,major_exec__major_full_catalog_try2_exec__jacksonxml_1f_updateProperties__line31_78,major_12,59c05554a9bcb1e11ac3a9830feee32f0671c32ceb10fdf3a587b2fc56dec565,6,66,False
jacksonxml_1f_updateProperties__line31_78,major_exec__major_full_catalog_try2_exec__jacksonxml_1f_updateProperties__line31_78,major_14,eb2163558279a03dc62eff52ecb240238485f80a64e06e23170c1f175f5b187f,50,66,False
jsoup_12f_parseAttribute__line183_214,major_exec__major_full_catalog_try2_exec__jsoup_12f_parseAttribute__line183_214,major_1,a5839a53ef1b47abc2452d3f108f3087c317c7c320b8b3d3e44125ec9ea7841b,129,129,True
jsoup_12f_parseAttribute__line183_214,major_exec__major_full_catalog_try2_exec__jsoup_12f_parseAttribute__line183_214,major_10,7c96fea048cfde5d11a76ed23c2e81c9eaf929618e775e2108de2e69bcadc8b2,18,129,False
jsoup_12f_parseAttribute__line183_214,major_exec__major_full_catalog_try2_exec__jsoup_12f_parseAttribute__line183_214,major_11,80639226835051e47b1720b047fbc26596f8bede5a4af2652437ba11afd81087,104,129,False
jsoup_12f_parseAttribute__line183_214,major_exec__major_full_catalog_try2_exec__jsoup_12f_parseAttribute__line183_214,major_12,2d95c621de2b2141566c02b351e38354cd54af543ea27d91d57c6f2b8f3741cf,87,129,False
jsoup_12f_parseAttribute__line183_214,major_exec__major_full_catalog_try2_exec__jsoup_12f_parseAttribute__line183_214,major_13,af98c88a174a1838e4c8437807275b76a19e6c34f5ca2925c071af056eaab8b6,87,129,False
jsoup_12f_parseAttribute__line183_214,major_exec__major_full_catalog_try2_exec__jsoup_12f_parseAttribute__line183_214,major_14,24369e3175bd918679794d402c630d87fc977373428e041292ad92272674945a,10,129,False
jsoup_12f_parseAttribute__line183_214,major_exec__major_full_catalog_try2_exec__jsoup_12f_parseAttribute__line183_214,major_15,28a2a49d038d5eb5622139a2168b1397b696d76b1460bebd266b20c6d131964f,104,129,False
jsoup_12f_parseAttribute__line183_214,major_exec__major_full_catalog_try2_exec__jsoup_12f_parseAttribute__line183_214,major_16,2a3bf451ff56832412bed142ce9190c82ed6eac44f51529f75a563f3e1dfac41,2,129,False
jsoup_13f_byAttribute__line177_209,major_exec__major_full_catalog_try2_exec__jsoup_13f_byAttribute__line177_209,major_1,d03bc1541b9347266f56d4806579c41faf77d276190b58c775aac3fe9af7e773,21,21,True
jsoup_13f_byAttribute__line177_209,major_exec__major_full_catalog_try2_exec__jsoup_13f_byAttribute__line177_209,major_10,c8e9dbe2ed2199773be77d21172d86bef91bf0e25d8963d25c75683470c0e4d9,7,21,False
jsoup_13f_byAttribute__line177_209,major_exec__major_full_catalog_try2_exec__jsoup_13f_byAttribute__line177_209,major_11,a75e0b624ba13e5e49045e188192676a73ed0a4f8c039571afe3bae8ec8c5043,1,21,False
jsoup_13f_byAttribute__line177_209,major_exec__major_full_catalog_try2_exec__jsoup_13f_byAttribute__line177_209,major_12,4102ab4815a3bb4ada35b6a58288280e807905d5ab3141e327403cb1cc055405,7,21,False
jsoup_13f_byAttribute__line177_209,major_exec__major_full_catalog_try2_exec__jsoup_13f_byAttribute__line177_209,major_13,4e231d6c35ebc787b0fff1193a5f02056f6abae28b6117b2b739d8b35e3a4d7b,1,21,False
jsoup_13f_byAttribute__line177_209,major_exec__major_full_catalog_try2_exec__jsoup_13f_byAttribute__line177_209,major_14,e808ff627b3de6489ce632d8895b41c0c500fd8582334041604b78711d13794b,1,21,False
jsoup_13f_byAttribute__line177_209,major_exec__major_full_catalog_try2_exec__jsoup_13f_byAttribute__line177_209,major_15,7e2e9f32517375d6c03a549f917e6f8e82d68b9bf35e558047f1e1ed14c74be3,16,21,False
jsoup_13f_byAttribute__line177_209,major_exec__major_full_catalog_try2_exec__jsoup_13f_byAttribute__line177_209,major_16,7c2681b49a5bd36568aa9878bb1a476e97cb84306d1e070cac0d1c9262e14cfa,13,21,False
jsoup_13f_findElements__line120_152,major_exec__major_full_catalog_try2_exec__jsoup_13f_findElements__line120_152,major_1,5116aa3229fa2d54607fcbbd0ba5301bd308335dc851301f413247d2e79a9a07,132,136,False
jsoup_13f_findElements__line120_152,major_exec__major_full_catalog_try2_exec__jsoup_13f_findElements__line120_152,major_10,7bb54962d4fc3ddf1d33935eb4bf87abd18b98c80d4742328887a9621bc82c5c,21,136,False
jsoup_13f_findElements__line120_152,major_exec__major_full_catalog_try2_exec__jsoup_13f_findElements__line120_152,major_11,36736566673f4207dd6b4d3cae7d5f3eaef89edf1d4eff3363b99f2617b4e0fa,26,136,False
jsoup_13f_findElements__line120_152,major_exec__major_full_catalog_try2_exec__jsoup_13f_findElements__line120_152,major_13,3708ed50944f0362824023a61d47414b7932e96a5efdc71469f7e3f8e0d41a59,6,136,False
jsoup_13f_findElements__line120_152,major_exec__major_full_catalog_try2_exec__jsoup_13f_findElements__line120_152,major_15,32ced53151643e86f5eaf26c16adb19c2eefd47ddd9d20bf6a7b7e7addfe55a0,20,136,False
jsoup_13f_findElements__line120_152,major_exec__major_full_catalog_try2_exec__jsoup_13f_findElements__line120_152,major_16,7eef003e300125d8d4e876fd8e4da1b6d7028dd86eb823fa04a92a2caa787c7d,2,136,False
jsoup_1f_canContain__line67_99,major_exec__major_full_catalog_try2_exec__jsoup_1f_canContain__line67_99,major_1,b4b6278b950d8309447bb18421a189058dd440991d9063c948d8f603e1f2abe1,12,128,False
jsoup_1f_canContain__line67_99,major_exec__major_full_catalog_try2_exec__jsoup_1f_canContain__line67_99,major_10,83804b1d9e6fb308246d38a49c0ee14f3f67695d795da6ce988d01cd33e69574,1,128,False
jsoup_1f_canContain__line67_99,major_exec__major_full_catalog_try2_exec__jsoup_1f_canContain__line67_99,major_11,429799781457187d84d5b8d9eb3d487da72f4bf809b17fc7397c7363094e185f,1,128,False
jsoup_1f_canContain__line67_99,major_exec__major_full_catalog_try2_exec__jsoup_1f_canContain__line67_99,major_13,a9eefd21b2f8f9942f109612bf8b10890eecc535a6bc2815b759da0c8ca34c30,1,128,False
jsoup_1f_canContain__line67_99,major_exec__major_full_catalog_try2_exec__jsoup_1f_canContain__line67_99,major_16,06de4cc160ff8d2bf17654617962acfd5173903eeda4c3a991392dbdd8b97202,2,128,False
jsoup_20f_resetInsertionMode__line351_399,major_exec__major_full_catalog_try2_exec__jsoup_20f_resetInsertionMode__line351_399,major_11,78c68e3e4bd4d49f7d4e81f0e356adad52fce9187f2098cf1d64afa63e970ae2,43,52,False
jsoup_20f_resetInsertionMode__line351_399,major_exec__major_full_catalog_try2_exec__jsoup_20f_resetInsertionMode__line351_399,major_16,a8eeebe8a9ea75f5aca3f38aabe7092886d68b7121aa29da0194d86db9994959,2,52,False
